"id","inqno","consultant","project","approval","customer","validity","rate","price","terms","delivery","drumlength","ld","cpbg","warranty","cutlength","destination","inspby","cabletype","conductor","insulation","sheilding","innersheath","armour","outersheath","sp1","sp2","sp3","sp4","sp5","sp6","oem","sector","approvalissue","currentproject","upcomingproject","csupplier","req","delperiod","spclreq","others","user","datetime"
"142","4464",,"DAE Tender","Budgetary",,"7","Yes",,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"Trader","Generation",,"DAE","DAE","Polycab, RR, KEI.",,,,"Manufacturing and Supplying a wide range of machines in Nuclear, Research center, Pharma and other government organizations.","3053","2021-12-08"
"143","4478",,"Ukai Project ","Firm","GSECL","4","Yes",,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","N.A","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3048","2021-12-08"
"144","4477",,"GAIL Agra safety system work project","Firm","GAIL Agra","4","Yes",,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","N.A","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"CONTRACTOR","Oil& Gas","N.A","As above",,"N.A","ROUTINE REQUIREMENT","4","N.A","N.A","3048","2021-12-08"
"145","4471","JACOBS","Dumad refinery & Paradip Refinery)","Budgetary","IOCL ","7","Yes",,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","N.A","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,," CONTRACTOR","Oil & Gas","N.A","As above ",,,"Regular","N.A","N.A","N.A","3048","2021-12-08"
"146","4470","N.A","C4773 Technip nayara","Firm","Atlas Copco","4","Yes",,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","N.A","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"CONTRACTOR","Oil & Gas","N.A","As above ","N.A","N.A",,"N.A","N.A","N.A","3048","2021-12-08"
"147","4489",,"IOCL - Dumad","Firm","Shah Bhogilal Jethalal bros - Ahemdabad","7","Yes",,"10% advance and balance through 30 days PDC after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2021-12-09"
"148","4473",,"TANTRANSCO - Additional quantity","Firm"," NSL Wind Power Co. (Phoolwadi) Pvt. Ltd","7",,,"20% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","250","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","250","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3044","2021-12-09"
"149","4492","Adani Port","Adani Dhamra Project at Odisha","Firm","Adani Port","7","Yes",,"20% Advance and balance payment through 60 days LC","12 -  14 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","PBG of 5% ","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,"EPC Company","Oil & Gas",,,,,,,,"RFQ No. 18P3500B-MO142","3011","2021-12-09"
"150","4452","PDIL","Terminal & Automation","Firm","IOCL -Vijayawada","5","Yes",,"100% payment with in 45 days PDC before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","No PBG","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"Contractor","Terminal & Automation",,,,,,,,,"3011","2021-12-09"
"153","4482",,"IOCL LPG Terminal Kochi2  project","Firm","ABB India  Ltd","7","Yes",,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","1000","Yes","5%","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.",,"Up to site",,,,,,,,,,,,,,,,,,,,,,,,,"3007","2021-12-09"
"154","4458",,"J18 Expansion Project -IOCL Gujarat Refinery","Budgetary","CB&I India Pvt. Ltd. Gurgaon","7","Yes",,"20% Advance and balance payment through 60 days LC","12 -  14 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","PBG of 5% ","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"EPCC Company","Refineries Projects.",,,,,,,,"Budgetary offer","3011","2021-12-09"
"155","4496","Thyssenkrupp","IOCL - Panipat","Budgetary","Miraj Instrumentation Services India Pvt. Ltd.","7","Yes",,"10% Advance and balance payment through 60 days LC","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2021-12-09"
"156","4497",,"PGCIL TR -034 ","Budgetary","siemens Ltd Gurgaon","7","Yes",,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","1000","Yes","10% ","18 Months from the date of Commissioning & 24 Months from the date of dispatch; whichever is earlier.","1000","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3007","2021-12-10"
"158","4444",,"NTPC Ramagundam","Firm",,"7","Yes",,"10% advance and balance through 30 days PDC after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,"OEM and EPC","Generation, Oil and Gas, other",,,,,,,,,"3053","2021-12-10"
"160","4462",,"IOCL Dumad  Instrumentation project","Firm","Tender for GR Engineering","7","Yes",,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","5%","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,"EPC","Oil & Gas","IOCL terminal projects","IOCL Dumad",,,,,,"EPCC is GR Engineering and they are bidding for the instrumentation part of the project.","3053","2021-12-10"
"161","4479",,"IOCL Dumad","Firm",,"7","Yes",,"100% against performa invoice before dispatch","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site",,,,,,,,,,,,,,,"EPC","Oil and Gas",,,,,,,,"Situated in Manjusar GIDC they work in oil and gas sectors, mainly provide pumps and valves installation and commissioning turnkey solution.","3053","2021-12-10"
"162","4507","N.A","Assemble With electronic equipments","Firm","Rithvik Enterprises","3","Yes",,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","N.A","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"Trader","Others","N.A","As above ","They will share enquiry according to their requirements","Polycab & Other Local","First Enquiry","N.A","N.A","N.A","3048","2021-12-10"
"163","4503",,"GSPL","Firm","GSPL","4","Yes",,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","N.A","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"CONTRACTOR","Oil & Gas","N.A","As above ","We have received regular enquiries ","KEI ","Regular ","3-4 Weeks","N.A","N.A","3048","2021-12-10"
"164","4490",,"IOCL PANIPAT CONSTRUCTION POWER","Firm","IOCL PANIPAT CONSTRUCTION POWER","7","Yes",,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","N.A","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2021-12-10"
"165","4472",,"Upgradation of Heat Tracing System","Firm","Manglore Refinery","3","Yes",,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","N.A","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2021-12-10"
"169","4474","Technip India Ltd. ","NRL Project water treatment plant  ","Budgetary","Numaligarh Refinery ltd. Aasam ","15",,,"100% payment within 120 days through LC with  inspection call","12 -  14 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","5% ","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","Client",,,,,,,,,,,,,,,,,,,,,,,,"3033","2021-12-10"
"170","4500","Self.","Rural Piped Water Supply Project","Firm","Rural Water Supply & Sanitation. Odisha","7","Yes",,"100% payment within 60 days through LC with  manufacturing clearance","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","No PBG","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks",,,,,,,,,,,,,,,"Contractor","Piped Water Supply project",,,,,,,,,"3011","2021-12-10"
"171","4517",,,"Firm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3033","2021-12-13"
"172","4380",,,"Budgetary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3033","2021-12-13"
"174","4449",,"LNG Chhara Project (Gujarat)","Firm","LNG Chhara (Gujarat)","7","Yes",,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","PBG of 10%","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site",,,,,,,,,,,,,,,,,,,,,,,,,"3011","2021-12-13"
"175","4529",,"CONTINUMM MORBI DP YARD PROJECT","Firm","Kintech Synergy Pvt. Ltd. - Ahemdabad","7","Yes",,"20% Advance and balance payment through 60 days LC","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2021-12-13"
"176","4511",,"Cairn - Badmer","Firm"," Sopan O & M Pvt Ltd. - Ahmedabad","7","Yes",,"100% payment with in 45 days PDC before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2021-12-13"
"177","4532",,"MPMRCL - Power Supply & Traction Package for Indore Metro","Budgetary","Sterling & Wilson Pvt. Ltd.","7","Yes",,"100% payment within 120 days through LC with  inspection call","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2021-12-13"
"178","4535",,"neelam and heera revamp of well fluid system project ","Firm","ONGC","4","Yes",,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","N.A","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,," CONTRACTOR","Oil&Gas","N.A","As above ","They are sending enquiries as per their requirement.","N.A","ROUTINE REQUIREMENT","N.A","N.A","N.A","3048","2021-12-13"
"180","4508","NA","Mainline Maintenance Works NRPL Pipeline Division","Firm","IOCL, NRPL Pipeline Division","3","Yes",,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,," CONTRACTOR","Oilgas"," NA","As above ","NA","NA","ROUTINE REQUIREMENT","NA","NA","NA","3048","2021-12-13"
"182","4538",,"Terminal & Automation Systems","Firm","BPCL -Krishnapatnam / IOCL -Chittor /Raipur","7","Yes",,"100% payment with in 45 days PDC before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,"Contractor","Terminal & Automation Systems",,,,,,,,,"3011","2021-12-14"
"183","4536",,"DAE Tender","Budgetary",,"7","Yes",,"10% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3053","2021-12-14"
"184","4537",,"ONGC Uran ","Firm",,"7","Yes",,"100% payment within 30 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3053","2021-12-14"
"185","4544",,"Ankur - Project","Firm","Arvind Mill Premises - Ahmedabad","7","Yes",,"100% payment within 30 days (Under MSME)","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2021-12-15"
"186","4549","PDIL","IOCL -Kandla","Firm","Vijay Tanks & Vessels Pvt Ltd. - Vadodara","7","Yes",,"10% Advance and balance payment through 60 days LC","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2021-12-15"
"187","4534",,"400KV BAY EXTENSION WORK HINDAUN -RVPNL","Firm"," HINDAUN -RVPNL","7","Yes",,"20% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,," CONTRACTOR",,,,,,,,,,"3048","2021-12-15"
"190","4520",,"Terminal & Automation Systems","Firm","IOCL-Patna","7","Yes",,"100% payment with in 45 days PDC before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","No PBG","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site",,,,,,,,,,,,,,,"Contractor","Terminal & Automation (Refineries Project)","Approval is required.",,,,,,,,"3011","2021-12-15"
"192","4509",,"SUPPLY, INSTALLATION, COMMISSIONING OF ON-LINE GAS DETECTION SYSTEM IN 05 NOS OF GGS OF ANKLESHWAR A","Firm","ONGC","4","Yes",,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"CONTRACTOR","Oil & Gas","NA","As above ","NA","NA","First enquiry","NA","NA","NA","3048","2021-12-15"
